Time,Open,High,Low,Latest,Change,%Change,Volume
1/8/24,394.1496,401.3297,394.001,401.0425,8.1209,2.07%,42887534
1/9/24,398.0318,402.7657,397.8338,401.8348,0.7923,0.20%,39514082
1/10/24,402.1517,405.5635,401.2604,404.5582,2.7234,0.68%,34293615
1/11/24,405.8358,407.2326,400.3413,405.4,0.8418,0.21%,55067472
1/12/24,406.4399,407.2817,404.2116,405.608,0.208,0.05%,39980687
1/16/24,404.3701,407.1529,402.9043,405.5684,-0.0396,-0.01%,44330763
1/17/24,402.2507,403.6521,399.0321,403.2807,-2.2877,-0.56%,54915799
1/18/24,406.5587,409.5843,405.212,409.0049,5.7242,1.42%,60142838
1/19/24,411.2134,417.2743,410.6241,417.1159,8.111,1.98%,71010304
1/22/24,419.3244,420.6292,417.0564,417.6606,0.5447,0.13%,45317883
1/23/24,418.3538,419.6116,416.5118,419.3937,1.7331,0.41%,33325368
1/24/24,423.3155,425.7022,421.2258,421.721,2.3273,0.55%,47405429
1/25/24,424.2266,424.9,419.8889,422.236,0.515,0.12%,44799489
1/26/24,420.3444,422.0973,419.0669,419.7205,-2.5155,-0.60%,37498840
1/29/24,420.1761,424.2167,419.5224,424.0186,4.2981,1.02%,39071719
1/30/24,422.9788,423.5532,420.285,421.1961,-2.8225,-0.67%,37096862
1/31/24,416.7891,418.7895,412.7683,412.9465,-8.2496,-1.96%,64634281
2/1/24,414.7489,418.2994,413.7784,417.8091,4.8626,1.18%,51505596
2/2/24,419.7106,426.0885,418.7103,424.8704,7.0613,1.69%,60183119
2/5/24,424.9298,425.4645,420.899,424.3158,-0.5546,-0.13%,40277850
2/6/24,425.4645,426.0687,421.1169,423.464,-0.8518,-0.20%,36195365
2/7/24,426.2568,428.6535,424.9495,427.8216,4.3576,1.03%,38080044
2/8/24,427.9404,429.3764,427.2571,428.6139,0.7923,0.19%,30181025
2/9/24,429.7528,433.6201,428.9606,432.8328,4.2189,0.98%,37303852
2/12/24,432.7238,434.9026,430.4559,431.1392,-1.6936,-0.39%,33526816
2/13/24,423.157,427.1085,421.2263,424.4148,-6.7244,-1.56%,65119960
2/14/24,427.0986,429.4656,424.7415,429.0397,4.6249,1.09%,45532054
2/15/24,429.733,430.7827,427.1679,430.3173,1.2776,0.30%,39174102
2/16/24,430.6936,430.7926,425.7022,426.4153,-3.902,-0.91%,54239773
2/20/24,424.4148,425.93,419.4135,423.1966,-3.2187,-0.75%,54525544
2/21/24,420.4534,421.5923,417.5615,421.5031,-1.6935,-0.40%,50668520
2/22/24,430.2974,434.8828,429.525,433.8429,12.3398,2.93%,54412750
2/23/24,435.4076,436.3386,431.5849,432.5654,-1.2775,-0.29%,40242105
2/26/24,433.3775,434.3678,432.1445,432.3376,-0.2278,-0.05%,33365149
2/27/24,433.4468,433.7637,430.8273,433.3775,1.0399,0.24%,34041677
2/28/24,431.2284,432.4564,430.1093,431.0699,-2.3076,-0.53%,33259736
2/29/24,434.0014,435.8434,430.8223,434.7639,3.694,0.86%,42909149
3/1/24,435.6552,442.2708,435.5958,441.3101,6.5462,1.51%,44280279
3/4/24,441.3101,441.736,439.4879,439.7355,-1.5746,-0.36%,34660046
3/5/24,436.6852,436.6951,429.4656,431.8424,-7.8931,-1.79%,58481403
3/6/24,436.0712,437.7251,432.6743,434.556,2.7136,0.63%,46684876
3/7/24,438.151,442.4094,436.606,441.1517,6.5957,1.52%,44960438
3/8/24,441.5082,444.3109,434.1103,434.7837,-6.368,-1.44%,72884784
3/11/24,433.2883,434.4272,431.2383,433.1695,-1.6142,-0.37%,46306730
3/12/24,435.4869,439.7355,432.2484,439.379,6.2095,1.43%,55839715
3/13/24,438.3787,438.3986,434.8828,436.0019,-3.3771,-0.77%,38298150
3/14/24,437.2398,437.7647,432.1791,434.9026,-1.0993,-0.25%,52703758
3/15/24,431.8622,434.6385,428.566,429.733,-5.1696,-1.19%,73781738
3/18/24,435.0711,437.3618,433.5935,433.8315,4.0985,0.95%,47721788
3/19/24,431.8184,435.319,429.7161,434.9124,1.0809,0.25%,43365762
3/20/24,436.1123,440.4062,434.4066,440.069,5.1566,1.19%,44020525
3/21/24,445.1364,445.5926,441.9532,442.1515,2.0825,0.47%,39676497
3/22/24,441.6359,443.758,440.783,442.6573,0.5058,0.11%,28491513
3/25/24,439.8509,442.5383,438.8493,441.0508,-1.6065,-0.36%,28022803
3/26/24,442.5779,443.4952,439.3947,439.6228,-1.428,-0.32%,34429133
3/27/24,442.7168,442.8159,438.2444,441.1202,1.4974,0.34%,41707027
3/28/24,441.0706,441.9235,439.95,440.307,-0.8132,-0.18%,37149421
4/1/24,441.259,443.7977,439.3253,441.2392,0.9322,0.21%,39054610
4/2/24,436.4098,437.7485,434.3769,437.4312,-3.808,-0.86%,44631818
4/3/24,435.2991,440.2971,435.2892,438.413,0.9818,0.22%,40285675
4/4/24,442.6077,443.2225,431.4813,431.7093,-6.7037,-1.53%,57749226
4/5/24,433.1373,439.4741,432.3242,436.7966,5.0873,1.18%,55204996
4/8/24,437.7287,438.8096,435.5372,436.9255,0.1289,0.03%,28381595
4/9/24,439.2658,439.5435,433.7918,438.5419,1.6164,0.37%,39853872
4/10/24,433.3555,435.5768,432.6415,434.7141,-3.8278,-0.87%,62019322
4/11/24,436.5883,442.6077,434.3075,441.6557,6.9416,1.60%,45856935
4/12/24,437.4213,438.5518,433.2365,434.6149,-7.0408,-1.59%,54116219
4/15/24,438.3733,438.4625,426.6221,427.465,-7.1499,-1.65%,63987245
4/16/24,427.3064,430.1425,426.1164,427.5047,0.0397,0.01%,48019376
4/17/24,429.488,429.5078,421.3564,422.2886,-5.2161,-1.22%,57358855
4/18/24,422.9331,424.6685,419.3036,419.8788,-2.4098,-0.57%,46940782
4/19/24,418.6987,419.2243,409.6251,411.1919,-8.6869,-2.07%,75863584
4/22/24,413.8297,417.6674,410.4878,415.3271,4.1352,1.01%,48209665
